"timestamp";"BC~0893-QM[Cairnet CXM24240893]";"in %";"Uout~0893-QM[Cairnet CXM24240893]";"in mV";"PM10~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM2.5~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM1~D598-QM[Cairnet CXM24240893]";"in µg/m3";"TC~D598-QM[Cairnet CXM24240893]";"in °C";"HR~D598-QM[Cairnet CXM24240893]";"in %";"O3-NO2~4704-QM[Cairnet CXM24240893]";"in ppb";"TC~T-QM[Cairnet CXM24240893]";"in °C";"HR~T-QM[Cairnet CXM24240893]";"in %";"PA~T-QM[Cairnet CXM24240893]";"in hPa";"O3~0893-QM[Cairnet CXM24240893]";"in ppb";"SO2~4734-QM[Cairnet CXM24240893]";"in ppb";"NO2~4787-QM[Cairnet CXM24240893]";"in ppb";"CO~4687-QM[Cairnet CXM24240893]";"in ppb";"VV~M-QM[Cairnet CXM24240893]";"in m/s";"DV~M-QM[Cairnet CXM24240893]";"in degre"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-01-17 09:00";97.14;"A";4213.4;"A";23.24;"A";16.19;"A";14.26;"A";9.02;"A";59.94;"A";14;"A";2.55;"A";84;"A";1022.64;"A";8;"A";3;"A";6;"A";150;"A";0.33;"A";230;"A"
"2025-01-17 09:15";97.14;"A";4213.27;"A";25.88;"A";18;"A";15.85;"A";9.09;"A";59.98;"A";14;"A";2.61;"A";83.74;"A";1022.47;"A";8;"A";4;"A";6;"A";154;"A";0;"A";120;"A"
"2025-01-17 09:30";97.14;"A";4213.53;"A";24.58;"A";17.11;"A";15.07;"A";9.11;"A";59.99;"A";15;"A";2.75;"A";83.09;"A";1022.5;"A";8;"A";3;"A";6;"A";157;"A";0.67;"A";336.67;"A"
"2025-01-17 09:45";97.14;"A";4213.6;"A";27.54;"A";19.14;"A";16.86;"A";9.15;"A";60.01;"A";15;"A";2.88;"A";82.96;"A";1022.62;"A";10;"A";3;"A";6;"A";170;"A";1;"A";340;"A"
"2025-01-17 10:00";97.14;"A";4213.4;"A";28.31;"A";19.66;"A";17.32;"A";9.25;"A";60;"A";15;"A";3.02;"A";82.65;"A";1022.64;"A";9;"A";3;"A";6;"A";182;"A";1.33;"A";343.33;"A"
"2025-01-17 10:15";97.14;"A";4213.53;"A";29.37;"A";20.39;"A";17.96;"A";9.28;"A";59.98;"A";15;"A";3.08;"A";81.96;"A";1022.75;"A";9;"A";3;"A";6;"A";193;"A";1.33;"A";346.67;"A"
"2025-01-17 10:30";97.14;"A";4213.67;"A";28.34;"A";19.69;"A";17.34;"A";9.41;"A";59.94;"A";15;"A";3.33;"A";81.53;"A";1022.69;"A";9;"A";3;"A";6;"A";222;"A";0.67;"A";336.67;"A"
"2025-01-17 10:45";97.14;"A";4213.53;"A";29.11;"A";20.21;"A";17.8;"A";9.46;"A";59.96;"A";14;"A";3.47;"A";81.13;"A";1022.51;"A";9;"A";4;"A";5;"A";234;"A";0.67;"A";340;"A"
"2025-01-17 11:00";97.14;"A";4213.47;"A";30.8;"A";21.37;"A";18.83;"A";9.48;"A";60.05;"A";15;"A";3.62;"A";80.78;"A";1022.23;"A";9;"A";4;"A";5;"A";210;"A";0.67;"A";343.33;"A"
"2025-01-17 11:15";97.13;"A";4213.6;"A";33.75;"A";23.4;"A";20.61;"A";9.58;"A";59.94;"A";14;"A";3.67;"A";80.89;"A";1022.01;"A";9;"A";4;"A";6;"A";257;"A";0.67;"A";336.67;"A"
"2025-01-17 11:30";97.13;"A";4213.4;"A";36.61;"A";25.36;"A";22.34;"A";9.61;"A";60.02;"A";15;"A";3.67;"A";81.01;"A";1021.92;"A";10;"A";4;"A";5;"A";215;"A";1;"A";340;"A"
"2025-01-17 11:45";97.13;"A";4213.67;"A";36.78;"A";25.48;"A";22.44;"A";9.66;"A";60;"A";15;"A";3.77;"A";81.01;"A";1021.71;"A";9;"A";3;"A";5;"A";197;"A";0.33;"A";233.33;"A"
"2025-01-17 12:00";97.13;"A";4213.53;"A";36.69;"A";25.42;"A";22.39;"A";9.64;"A";59.98;"A";15;"A";3.74;"A";80.71;"A";1021.7;"A";10;"A";4;"A";5;"A";192;"A";0.33;"A";343.33;"A"
"2025-01-17 12:15";97.13;"A";4213.67;"A";37.76;"A";26.15;"A";23.03;"A";9.62;"A";59.99;"A";15;"A";3.73;"A";80.82;"A";1021.53;"A";9;"A";4;"A";5;"A";189;"A";0.67;"A";263.33;"A"
"2025-01-17 12:30";97.13;"A";4213.47;"A";36.75;"A";25.46;"A";22.42;"A";9.63;"A";60.02;"A";15;"A";3.75;"A";80.93;"A";1021.35;"A";9;"A";4;"A";6;"A";208;"A";0.33;"A";336.67;"A"
"2025-01-17 12:45";97.13;"A";4213.6;"A";35.3;"A";24.46;"A";21.54;"A";9.75;"A";60.03;"A";15;"A";3.72;"A";81.68;"A";1021.3;"A";10;"A";3;"A";6;"A";211;"A";0;"A";253.33;"A"
"2025-01-17 13:00";97.13;"A";4213.6;"A";32.53;"A";22.56;"A";19.87;"A";9.79;"A";60.01;"A";15;"A";3.67;"A";81.36;"A";1021.03;"A";10;"A";3;"A";5;"A";179;"A";0;"A";30;"A"
"2025-01-17 13:15";97.13;"A";4213.73;"A";31.61;"A";21.93;"A";19.31;"A";9.83;"A";59.94;"A";15;"A";3.71;"A";81.75;"A";1021.02;"A";9;"A";4;"A";5;"A";195;"A";0;"A";346.67;"A"
"2025-01-17 13:30";97.13;"A";4213.4;"A";30.43;"A";21.12;"A";18.6;"A";9.75;"A";59.97;"A";15;"A";3.73;"A";81.22;"A";1020.93;"A";10;"A";3;"A";5;"A";213;"A";0.67;"A";343.33;"A"
"2025-01-17 13:45";97.13;"A";4213.67;"A";30.23;"A";20.98;"A";18.48;"A";9.77;"A";59.96;"A";15;"A";3.7;"A";81.6;"A";1020.93;"A";10;"A";4;"A";5;"A";223;"A";0.33;"A";250;"A"
"2025-01-17 14:00";97.13;"A";4213.67;"A";34;"A";23.57;"A";20.76;"A";9.66;"A";60.06;"A";15;"A";3.73;"A";80.95;"A";1020.89;"A";10;"A";4;"A";5;"A";242;"A";0;"A";153.33;"A"
"2025-01-17 14:15";97.13;"A";4213.73;"A";29.72;"A";20.64;"A";18.18;"A";9.78;"A";60.03;"A";16;"A";3.69;"A";81.87;"A";1020.78;"A";10;"A";4;"A";6;"A";266;"A";0.33;"A";223.33;"A"
"2025-01-17 14:30";97.13;"A";4213.67;"A";28.8;"A";20;"A";17.62;"A";9.88;"A";60.03;"A";16;"A";3.63;"A";82.31;"A";1020.72;"A";11;"A";4;"A";5;"A";227;"A";1;"A";336.67;"A"
"2025-01-17 14:45";97.13;"A";4213.4;"A";30.08;"A";20.88;"A";18.39;"A";10.1;"A";59.99;"A";16;"A";3.58;"A";83.64;"A";1020.88;"A";11;"A";4;"A";5;"A";233;"A";0.67;"A";233.33;"A"
"2025-01-17 15:00";97.12;"A";4213.4;"A";32.17;"A";22.32;"A";19.65;"A";10.28;"A";60.05;"A";16;"A";3.54;"A";84.56;"A";1020.91;"A";10;"A";4;"A";5;"A";236;"A";0.33;"A";266.67;"A"
"2025-01-17 15:15";97.12;"A";4213.33;"A";31.78;"A";22.05;"A";19.42;"A";10.29;"A";59.95;"A";15;"A";3.55;"A";84.47;"A";1020.74;"A";10;"A";4;"A";5;"A";260;"A";0.33;"A";336.67;"A"
"2025-01-17 15:30";97.12;"A";4213.6;"A";28.38;"A";19.71;"A";17.36;"A";10.24;"A";60.04;"A";15;"A";3.54;"A";84.59;"A";1020.72;"A";11;"A";5;"A";5;"A";231;"A";0.33;"A";333.33;"A"
"2025-01-17 15:45";97.12;"A";4213.6;"A";25.51;"A";17.74;"A";15.63;"A";10.22;"A";60.02;"A";15;"A";3.52;"A";84.45;"A";1020.76;"A";10;"A";5;"A";6;"A";259;"A";0.33;"A";340;"A"
"2025-01-17 16:00";97.12;"A";4213.47;"A";19.51;"A";13.63;"A";12.01;"A";10.28;"A";59.96;"A";15;"A";3.47;"A";84.92;"A";1020.73;"A";10;"A";5;"A";6;"A";217;"A";0.67;"A";330;"A"
"2025-01-17 16:15";97.12;"A";4213.53;"A";22.7;"A";15.82;"A";13.94;"A";10.28;"A";60.03;"A";16;"A";3.44;"A";85.29;"A";1020.7;"A";10;"A";4;"A";6;"A";214;"A";0;"A";333.33;"A"
"2025-01-17 16:30";97.12;"A";4213.4;"A";20.62;"A";14.39;"A";12.68;"A";10.35;"A";60.03;"A";15;"A";3.4;"A";85.85;"A";1020.72;"A";9;"A";4;"A";7;"A";208;"A";0.33;"A";323.33;"A"
"2025-01-17 16:45";97.12;"A";4213.4;"A";19.55;"A";13.66;"A";12.03;"A";10.42;"A";60.02;"A";16;"A";3.31;"A";86.34;"A";1020.6;"A";8;"A";4;"A";8;"A";223;"A";0;"A";260;"A"
"2025-01-17 17:00";97.12;"A";4213.13;"A";21.73;"A";15.15;"A";13.34;"A";10.51;"A";60.02;"A";16;"A";3.3;"A";86.88;"A";1020.66;"A";7;"A";4;"A";9;"A";231;"A";0;"A";263.33;"A"
"2025-01-17 17:15";97.11;"A";4213.2;"A";21.75;"A";15.16;"A";13.36;"A";10.55;"A";59.99;"A";14;"A";3.27;"A";87.3;"A";1020.76;"A";8;"A";4;"A";7;"A";236;"A";0;"A";333.33;"A"
"2025-01-17 17:30";97.11;"A";4213.13;"A";20.08;"A";14.02;"A";12.35;"A";10.53;"A";60.01;"A";14;"A";3.19;"A";87.56;"A";1020.71;"A";8;"A";5;"A";6;"A";218;"A";1;"A";340;"A"
"2025-01-17 17:45";97.11;"A";4213.33;"A";19.47;"A";13.6;"A";11.98;"A";10.55;"A";60;"A";14;"A";3.23;"A";87.5;"A";1020.77;"A";8;"A";4;"A";6;"A";211;"A";0;"A";340;"A"
"2025-01-17 18:00";97.11;"A";4213.13;"A";20.03;"A";13.98;"A";12.32;"A";10.54;"A";59.96;"A";14;"A";3.26;"A";87.5;"A";1020.79;"A";8;"A";4;"A";6;"A";228;"A";0.33;"A";193.33;"A"
"2025-01-17 18:15";97.11;"A";4213.2;"A";25.16;"A";17.5;"A";15.42;"A";10.57;"A";60;"A";14;"A";3.25;"A";87.54;"A";1020.69;"A";8;"A";4;"A";7;"A";248;"A";0;"A";336.67;"A"
"2025-01-17 18:30";97.11;"A";4213.33;"A";28.93;"A";20.1;"A";17.7;"A";10.53;"A";60.01;"A";14;"A";3.28;"A";87.33;"A";1020.68;"A";7;"A";5;"A";7;"A";255;"A";0;"A";203.33;"A"
"2025-01-17 18:45";97.11;"A";4213.4;"A";24.6;"A";17.12;"A";15.08;"A";10.48;"A";59.96;"A";14;"A";3.3;"A";86.78;"A";1020.58;"A";7;"A";5;"A";7;"A";226;"A";0;"A";143.33;"A"
"2025-01-17 19:00";97.11;"A";4213.27;"A";24.87;"A";17.31;"A";15.25;"A";10.39;"A";59.97;"A";14;"A";3.36;"A";86.29;"A";1020.57;"A";9;"A";5;"A";6;"A";228;"A";0;"A";223.33;"A"
"2025-01-17 19:15";97.11;"A";4213.33;"A";29.04;"A";20.17;"A";17.76;"A";10.37;"A";59.98;"A";14;"A";3.37;"A";86.02;"A";1020.66;"A";7;"A";4;"A";7;"A";257;"A";0;"A";146.67;"A"
"2025-01-17 19:30";97.11;"A";4213.53;"A";28.87;"A";20.05;"A";17.66;"A";10.33;"A";60.02;"A";14;"A";3.42;"A";85.81;"A";1020.69;"A";8;"A";5;"A";7;"A";223;"A";0;"A";126.67;"A"
"2025-01-17 19:45";97.1;"A";4213.33;"A";29.81;"A";20.69;"A";18.23;"A";10.32;"A";59.98;"A";14;"A";3.45;"A";85.59;"A";1020.67;"A";8;"A";4;"A";6;"A";213;"A";0;"A";113.33;"A"
"2025-01-17 20:00";97.1;"A";4213.27;"A";33.66;"A";23.34;"A";20.55;"A";10.32;"A";60.01;"A";14;"A";3.43;"A";85.55;"A";1020.51;"A";8;"A";4;"A";6;"A";218;"A";0.33;"A";160;"A"
"2025-01-17 20:15";97.1;"A";4213.4;"A";28.79;"A";20;"A";17.61;"A";10.38;"A";59.96;"A";14;"A";3.47;"A";85.53;"A";1020.49;"A";8;"A";5;"A";6;"A";228;"A";0.33;"A";326.67;"A"
"2025-01-17 20:30";97.1;"A";4213.27;"A";27.58;"A";19.17;"A";16.88;"A";10.36;"A";59.98;"A";14;"A";3.44;"A";85.67;"A";1020.4;"A";8;"A";5;"A";6;"A";202;"A";1;"A";333.33;"A"
"2025-01-17 20:45";97.1;"A";4213.27;"A";28.07;"A";19.5;"A";17.17;"A";10.41;"A";60.07;"A";14;"A";3.41;"A";86.24;"A";1020.49;"A";7;"A";4;"A";7;"A";196;"A";1;"A";336.67;"A"
"2025-01-17 21:00";97.1;"A";4212.93;"A";28.17;"A";19.57;"A";17.24;"A";10.61;"A";60.04;"A";13;"A";3.4;"A";87.23;"A";1020.45;"A";8;"A";4;"A";6;"A";180;"A";0.33;"A";336.67;"A"
"2025-01-17 21:15";97.1;"A";4213.07;"A";28.65;"A";19.9;"A";17.52;"A";10.74;"A";60;"A";13;"A";3.39;"A";87.75;"A";1020.49;"A";8;"A";4;"A";5;"A";172;"A";1;"A";340;"A"
"2025-01-17 21:30";97.1;"A";4213.07;"A";30.96;"A";21.48;"A";18.92;"A";10.81;"A";60;"A";13;"A";3.45;"A";87.85;"A";1020.49;"A";7;"A";4;"A";6;"A";173;"A";0.33;"A";333.33;"A"
"2025-01-17 21:45";97.1;"A";4213.13;"A";33.24;"A";23.05;"A";20.3;"A";10.85;"A";60.06;"A";13;"A";3.46;"A";88.3;"A";1020.44;"A";7;"A";4;"A";6;"A";187;"A";0;"A";263.33;"A"
"2025-01-17 22:00";97.1;"A";4213;"A";32.88;"A";22.8;"A";20.09;"A";10.99;"A";59.95;"A";13;"A";3.49;"A";88.27;"A";1020.41;"A";7;"A";4;"A";6;"A";178;"A";0;"A";333.33;"A"
"2025-01-17 22:15";97.1;"A";4213.2;"A";34.06;"A";23.61;"A";20.79;"A";11.01;"A";59.95;"A";12;"A";3.49;"A";88.46;"A";1020.41;"A";7;"A";5;"A";6;"A";167;"A";0.33;"A";326.67;"A"
"2025-01-17 22:30";97.09;"A";4213.07;"A";35.91;"A";24.88;"A";21.91;"A";10.97;"A";60.01;"A";12;"A";3.53;"A";88.21;"A";1020.34;"A";7;"A";5;"A";6;"A";170;"A";0;"A";173.33;"A"
"2025-01-17 22:45";97.09;"A";4213.53;"A";37.49;"A";25.96;"A";22.87;"A";10.91;"A";59.96;"A";12;"A";3.62;"A";87.33;"A";1020.48;"A";7;"A";5;"A";5;"A";172;"A";0;"A";86.67;"A"
"2025-01-17 23:00";97.09;"A";4213.07;"A";28.93;"A";20.09;"A";17.7;"A";10.81;"A";59.97;"A";13;"A";3.72;"A";86.59;"A";1020.55;"A";8;"A";4;"A";5;"A";154;"A";0.33;"A";270;"A"
"2025-01-17 23:15";97.09;"A";4213.27;"A";23.32;"A";16.24;"A";14.31;"A";10.78;"A";59.94;"A";13;"A";3.77;"A";86.42;"A";1020.47;"A";8;"A";4;"A";5;"A";148;"A";0;"A";186.67;"A"
"2025-01-17 23:30";97.09;"A";4213;"A";18.21;"A";12.74;"A";11.22;"A";10.68;"A";59.95;"A";13;"A";3.83;"A";85.32;"A";1020.39;"A";9;"A";4;"A";4;"A";137;"A";0;"A";133.33;"A"
"2025-01-17 23:45";97.09;"A";4213.33;"A";15;"A";10.53;"A";9.28;"A";10.58;"A";60;"A";14;"A";3.88;"A";84.62;"A";1020.39;"A";9;"A";4;"A";5;"A";133;"A";0;"A";193.33;"A"
"2025-01-18 00:00";97.09;"A";4213.2;"A";13.32;"A";9.38;"A";8.27;"A";10.49;"A";59.98;"A";14;"A";3.9;"A";84.3;"A";1020.33;"A";9;"A";3;"A";5;"A";131;"A";1;"A";133.33;"A"
"2025-01-18 00:15";97.09;"A";4213.4;"A";9.27;"A";6.6;"A";5.82;"A";10.46;"A";60.01;"A";14;"A";3.93;"A";84.35;"A";1020.17;"A";10;"A";4;"A";5;"A";112;"A";1;"A";133.33;"A"
"2025-01-18 00:30";97.09;"A";4213.4;"A";8.25;"A";5.91;"A";5.2;"A";10.52;"A";60.03;"A";14;"A";3.95;"A";84.08;"A";1020.26;"A";10;"A";3;"A";4;"A";106;"A";0;"A";130;"A"
"2025-01-18 00:45";97.08;"A";4213.6;"A";7.98;"A";5.72;"A";5.04;"A";10.57;"A";59.97;"A";15;"A";3.96;"A";84.46;"A";1020.28;"A";10;"A";3;"A";4;"A";103;"A";0.33;"A";120;"A"
"2025-01-18 01:00";97.08;"A";4213.53;"A";8.71;"A";6.22;"A";5.48;"A";10.61;"A";59.97;"A";15;"A";3.93;"A";84.66;"A";1020.24;"A";10;"A";3;"A";4;"A";105;"A";0;"A";113.33;"A"
"2025-01-18 01:15";97.08;"A";4213.33;"A";8.44;"A";6.03;"A";5.31;"A";10.43;"A";59.99;"A";15;"A";3.95;"A";83.53;"A";1020.17;"A";11;"A";2;"A";4;"A";102;"A";0.67;"A";126.67;"A"
"2025-01-18 01:30";97.08;"A";4213.33;"A";7.13;"A";5.13;"A";4.52;"A";10.39;"A";60.01;"A";15;"A";3.93;"A";84.01;"A";1020.28;"A";11;"A";2;"A";4;"A";98;"A";1.33;"A";130;"A"
"2025-01-18 01:45";97.08;"A";4213.2;"A";7.37;"A";5.3;"A";4.67;"A";10.43;"A";59.97;"A";15;"A";3.92;"A";83.69;"A";1020.3;"A";11;"A";3;"A";4;"A";97;"A";1;"A";133.33;"A"
"2025-01-18 02:00";97.08;"A";4213.6;"A";6.5;"A";4.7;"A";4.15;"A";10.42;"A";60.01;"A";16;"A";3.85;"A";84.07;"A";1020.42;"A";11;"A";3;"A";4;"A";96;"A";0.67;"A";130;"A"
"2025-01-18 02:15";97.08;"A";4213.47;"A";6.58;"A";4.76;"A";4.19;"A";10.49;"A";60.01;"A";15;"A";3.84;"A";84.47;"A";1020.4;"A";12;"A";3;"A";4;"A";93;"A";0.33;"A";130;"A"
"2025-01-18 02:30";97.08;"A";4213.27;"A";5.38;"A";3.94;"A";3.47;"A";10.45;"A";59.97;"A";15;"A";3.84;"A";83.98;"A";1020.29;"A";11;"A";2;"A";4;"A";94;"A";0.33;"A";126.67;"A"
"2025-01-18 02:45";97.08;"A";4213.47;"A";6.21;"A";4.5;"A";3.97;"A";10.3;"A";60.01;"A";15;"A";3.84;"A";83.74;"A";1020.29;"A";11;"A";2;"A";4;"A";94;"A";0.67;"A";130;"A"
"2025-01-18 03:00";97.08;"A";4213.6;"A";7.44;"A";5.35;"A";4.71;"A";10.29;"A";59.97;"A";15;"A";3.83;"A";83.56;"A";1020.14;"A";11;"A";3;"A";4;"A";96;"A";1;"A";130;"A"
"2025-01-18 03:15";97.07;"A";4213.4;"A";6.64;"A";4.8;"A";4.23;"A";10.19;"A";60.04;"A";15;"A";3.83;"A";83.46;"A";1020.12;"A";11;"A";3;"A";4;"A";95;"A";0.67;"A";126.67;"A"
"2025-01-18 03:30";97.07;"A";4213.2;"A";5.99;"A";4.35;"A";3.83;"A";10.31;"A";60.02;"A";15;"A";3.78;"A";83.82;"A";1020.05;"A";11;"A";3;"A";4;"A";99;"A";0.33;"A";90;"A"
"2025-01-18 03:45";97.07;"A";4213.53;"A";6.41;"A";4.64;"A";4.09;"A";10.34;"A";59.9;"A";15;"A";3.77;"A";83.95;"A";1020.05;"A";10;"A";2;"A";4;"A";95;"A";0;"A";93.33;"A"
"2025-01-18 04:00";97.07;"A";4213.47;"A";6.81;"A";4.92;"A";4.33;"A";10.28;"A";59.95;"A";15;"A";3.77;"A";83.76;"A";1020.08;"A";11;"A";3;"A";4;"A";101;"A";0.33;"A";86.67;"A"
"2025-01-18 04:15";97.07;"A";4213.47;"A";5.73;"A";4.18;"A";3.68;"A";10.11;"A";60.01;"A";15;"A";3.74;"A";83.19;"A";1020.05;"A";11;"A";3;"A";4;"A";94;"A";0.33;"A";120;"A"
"2025-01-18 04:30";97.07;"A";4213.47;"A";5.61;"A";4.09;"A";3.61;"A";10.07;"A";60.04;"A";16;"A";3.68;"A";83.59;"A";1019.88;"A";12;"A";3;"A";4;"A";90;"A";0.33;"A";130;"A"
"2025-01-18 04:45";97.07;"A";4213.53;"A";6.35;"A";4.6;"A";4.05;"A";10.23;"A";59.98;"A";15;"A";3.62;"A";84.2;"A";1019.77;"A";11;"A";3;"A";4;"A";97;"A";0;"A";123.33;"A"
"2025-01-18 05:00";97.07;"A";4213.6;"A";5.57;"A";4.06;"A";3.58;"A";10.05;"A";59.98;"A";15;"A";3.63;"A";83.24;"A";1019.73;"A";11;"A";3;"A";4;"A";95;"A";0.67;"A";126.67;"A"
"2025-01-18 05:15";97.07;"A";4213.47;"A";5.7;"A";4.16;"A";3.66;"A";9.98;"A";60.02;"A";16;"A";3.6;"A";83.37;"A";1019.74;"A";12;"A";2;"A";4;"A";95;"A";0.33;"A";123.33;"A"
"2025-01-18 05:30";97.07;"A";4213.47;"A";5.58;"A";4.07;"A";3.59;"A";10.04;"A";60.01;"A";15;"A";3.58;"A";83.6;"A";1019.89;"A";11;"A";2;"A";4;"A";96;"A";0.33;"A";123.33;"A"
"2025-01-18 05:45";97.07;"A";4213.4;"A";6.72;"A";4.85;"A";4.28;"A";10.07;"A";59.96;"A";15;"A";3.54;"A";83.91;"A";1019.85;"A";11;"A";2;"A";4;"A";98;"A";0;"A";166.67;"A"
"2025-01-18 06:00";97.06;"A";4213.4;"A";7.08;"A";5.1;"A";4.5;"A";10.09;"A";60.03;"A";15;"A";3.52;"A";84.15;"A";1019.97;"A";11;"A";3;"A";4;"A";96;"A";0.33;"A";193.33;"A"
"2025-01-18 06:15";97.06;"A";4213.47;"A";7.94;"A";5.69;"A";5.01;"A";9.99;"A";60;"A";15;"A";3.49;"A";83.87;"A";1019.96;"A";12;"A";2;"A";4;"A";97;"A";0;"A";126.67;"A"
"2025-01-18 06:30";97.06;"A";4213.4;"A";7.27;"A";5.23;"A";4.61;"A";10.06;"A";60.01;"A";15;"A";3.43;"A";84.27;"A";1019.78;"A";11;"A";2;"A";5;"A";99;"A";0;"A";100;"A"
"2025-01-18 06:45";97.06;"A";4213.2;"A";9.31;"A";6.63;"A";5.84;"A";10.06;"A";59.99;"A";15;"A";3.44;"A";84.33;"A";1019.75;"A";11;"A";2;"A";5;"A";101;"A";0;"A";190;"A"
"2025-01-18 07:00";97.06;"A";4213.67;"A";10.39;"A";7.37;"A";6.49;"A";10.09;"A";60.04;"A";15;"A";3.41;"A";84.6;"A";1019.83;"A";10;"A";3;"A";5;"A";103;"A";0;"A";136.67;"A"
"2025-01-18 07:15";97.06;"A";4213.47;"A";10.91;"A";7.73;"A";6.81;"A";9.99;"A";60.01;"A";15;"A";3.44;"A";83.97;"A";1019.79;"A";11;"A";2;"A";4;"A";108;"A";0.33;"A";130;"A"
"2025-01-18 07:30";97.06;"A";4213.47;"A";15.53;"A";10.9;"A";9.6;"A";10.09;"A";60.02;"A";16;"A";3.41;"A";84.79;"A";1019.64;"A";10;"A";2;"A";5;"A";124;"A";0;"A";190;"A"
"2025-01-18 07:45";97.06;"A";4213.33;"A";25.76;"A";17.92;"A";15.78;"A";10.2;"A";59.94;"A";15;"A";3.44;"A";84.98;"A";1019.56;"A";10;"A";3;"A";5;"A";142;"A";0;"A";203.33;"A"
"2025-01-18 08:00";97.05;"A";4213.27;"A";30.91;"A";21.45;"A";18.89;"A";10.07;"A";60.02;"A";16;"A";3.46;"A";84.04;"A";1019.53;"A";10;"A";2;"A";5;"A";130;"A";0;"A";266.67;"A"
"2025-01-18 08:15";97.05;"A";4213.33;"A";36.55;"A";25.32;"A";22.3;"A";10.09;"A";59.95;"A";15;"A";3.44;"A";84.52;"A";1019.32;"A";9;"A";3;"A";6;"A";118;"A";0;"A";143.33;"A"
"2025-01-18 08:30";97.05;"A";4213.13;"A";51.75;"A";35.75;"A";31.48;"A";10.26;"A";59.95;"A";15;"A";3.47;"A";85.44;"A";1019.39;"A";8;"A";2;"A";7;"A";145;"A";0;"A";256.67;"A"
"2025-01-18 08:45";97.05;"A";4213.33;"A";58.97;"A";40.7;"A";35.84;"A";10.28;"A";60.01;"A";14;"A";3.45;"A";85.27;"A";1019.27;"A";8;"A";3;"A";7;"A";135;"A";0;"A";333.33;"A"
"2025-01-18 09:00";97.05;"A";4213.47;"A";42.91;"A";29.68;"A";26.14;"A";10.19;"A";59.89;"A";15;"A";3.41;"A";84.68;"A";1019.33;"A";9;"A";3;"A";6;"A";128;"A";1;"A";333.33;"A"
"2025-01-18 09:15";97.05;"A";4213.33;"A";22.68;"A";15.8;"A";13.92;"A";9.9;"A";60.06;"A";16;"A";3.44;"A";84.05;"A";1019.36;"A";10;"A";3;"A";5;"A";151;"A";0.33;"A";246.67;"A"
"2025-01-18 09:30";97.05;"A";4213.33;"A";22.42;"A";15.62;"A";13.76;"A";9.99;"A";59.97;"A";16;"A";3.37;"A";84.29;"A";1019.37;"A";11;"A";2;"A";5;"A";144;"A";0.67;"A";266.67;"A"
"2025-01-18 09:45";97.05;"A";4213.13;"A";21.09;"A";14.71;"A";12.96;"A";10;"A";59.94;"A";15;"A";3.38;"A";84.24;"A";1019.45;"A";10;"A";2;"A";5;"A";155;"A";0.33;"A";246.67;"A"
"2025-01-18 10:00";97.05;"A";4213.2;"A";19.09;"A";13.34;"A";11.75;"A";10;"A";60.06;"A";16;"A";3.36;"A";84.54;"A";1019.59;"A";10;"A";2;"A";6;"A";179;"A";0.67;"A";340;"A"
"2025-01-18 10:15";97.05;"A";4213.33;"A";19.2;"A";13.41;"A";11.82;"A";9.97;"A";60.01;"A";16;"A";3.38;"A";84.38;"A";1019.48;"A";10;"A";3;"A";6;"A";196;"A";1;"A";343.33;"A"
"2025-01-18 10:30";97.05;"A";4213.47;"A";24.38;"A";16.97;"A";14.95;"A";10.13;"A";59.94;"A";16;"A";3.38;"A";84.86;"A";1019.47;"A";9;"A";3;"A";7;"A";200;"A";1;"A";336.67;"A"
"2025-01-18 10:45";97.05;"A";4213.27;"A";19.97;"A";13.94;"A";12.28;"A";9.93;"A";60.01;"A";16;"A";3.37;"A";83.99;"A";1019.32;"A";10;"A";3;"A";6;"A";205;"A";1.33;"A";343.33;"A"
"2025-01-18 11:00";97.05;"A";4213.6;"A";15.51;"A";10.89;"A";9.59;"A";9.9;"A";60.03;"A";15;"A";3.34;"A";84.11;"A";1019.21;"A";10;"A";3;"A";6;"A";187;"A";0.67;"A";333.33;"A"
"2025-01-18 11:15";97.05;"A";4213.47;"A";12.05;"A";8.51;"A";7.5;"A";9.9;"A";60.04;"A";16;"A";3.38;"A";83.99;"A";1019.21;"A";10;"A";3;"A";6;"A";192;"A";1;"A";340;"A"
"2025-01-18 11:30";97.05;"A";4213.2;"A";9.83;"A";6.99;"A";6.16;"A";9.85;"A";60;"A";16;"A";3.4;"A";83.68;"A";1018.96;"A";11;"A";3;"A";5;"A";165;"A";1.67;"A";343.33;"A"
"2025-01-18 11:45";97.04;"A";4213.27;"A";11.54;"A";8.16;"A";7.19;"A";9.94;"A";59.91;"A";16;"A";3.35;"A";83.97;"A";1018.91;"A";10;"A";3;"A";5;"A";152;"A";1.67;"A";226.67;"A"
"2025-01-18 12:00";97.04;"A";4213.53;"A";10.8;"A";7.65;"A";6.74;"A";9.91;"A";59.91;"A";16;"A";3.44;"A";83.82;"A";1018.7;"A";10;"A";3;"A";6;"A";185;"A";1;"A";340;"A"
